"";"Country";"Brand";"Month";"Gross.Sales";"Net.Sales";"Volume";"Mgmt_Sales";"Total_expenses";"Expense_A240";"Expense_B240";"Expense_C240";"Expense_D240";"Expense_Q240"
"216";"Canada";"COSENTYX PSA";2020-12-01;NA;NA;NA;NA;639514,221068132;424236,257391728;171323,699493595;11077,0924609554;0;32877,1717218536
"217";"Canada";"COSENTYX PSA";2021-01-01;NA;NA;NA;NA;1056025,0707375;266047,793166321;329137,647299881;395094,676828316;0;65744,9534429829
"218";"Canada";"COSENTYX PSA";2021-02-01;NA;NA;NA;NA;883865,041399778;269854,199845659;316947,364066552;227464,912208672;0;69598,5652788949
"219";"Canada";"COSENTYX PSA";2021-03-01;NA;NA;NA;NA;1103809,23971351;276465,327236087;456769,912752835;281590,599149893;0;88983,4005746945
"220";"Canada";"COSENTYX PSA";2021-04-01;NA;NA;NA;NA;1004551,25398144;254127,448670428;476280,461067778;212069,489740806;0;62073,8545024256
"221";"Canada";"COSENTYX PSA";2021-05-01;NA;NA;NA;NA;965727,846113667;270671,824013868;478718,517714444;152053,653708764;0;64283,8506765911
"222";"Canada";"COSENTYX PSA";2021-06-01;NA;NA;NA;NA;917430,96590946;285106,253042223;408083,140547243;166634,731236865;0;57606,8410831294
"223";"Canada";"COSENTYX PSA";2021-07-01;NA;NA;NA;NA;803339,471489407;245129,842524719;365958,397806151;130627,279999148;0;61623,9511593886
"224";"Canada";"COSENTYX PSA";2021-08-01;NA;NA;NA;NA;775059,141235402;240978,129649978;389119,935949476;85936,3751500313;0;59024,7004859165
"225";"Canada";"COSENTYX PSA";2021-09-01;NA;NA;NA;NA;914118,667382776;340532,863262727;397043,62005114;119774,500828124;0;56767,6832407859
"226";"Canada";"COSENTYX PSA";2021-10-01;NA;NA;NA;NA;825263,553153732;256624,388345858;436662,040559459;70353,1730890267;0;61623,9511593886
"227";"Canada";"COSENTYX PSA";2021-11-01;NA;NA;NA;NA;855316,798359838;252716,802368554;506756,1691511;39076,1435993977;0;56767,6832407859
"228";"Canada";"COSENTYX PSA";2021-12-01;NA;NA;NA;NA;660047,557523491;432041,279873578;183178,510033941;11077,0924609554;0;33750,6751550163
"229";"Canada";"COSENTYX PSA";2022-01-01;NA;NA;NA;NA;1056025,0707375;266047,793166321;329137,647299881;395094,676828316;0;65744,9534429829
"230";"Canada";"COSENTYX PSA";2022-02-01;NA;NA;NA;NA;883865,041399778;269854,199845659;316947,364066552;227464,912208672;0;69598,5652788949
"231";"Canada";"COSENTYX PSA";2022-03-01;NA;NA;NA;NA;1103809,23971351;276465,327236087;456769,912752835;281590,599149893;0;88983,4005746945
"232";"Canada";"COSENTYX PSA";2022-04-01;NA;NA;NA;NA;1004551,25398144;254127,448670428;476280,461067778;212069,489740806;0;62073,8545024256
"233";"Canada";"COSENTYX PSA";2022-05-01;NA;NA;NA;NA;965727,846113667;270671,824013868;478718,517714444;152053,653708764;0;64283,8506765911
"234";"Canada";"COSENTYX PSA";2022-06-01;NA;NA;NA;NA;917430,96590946;285106,253042223;408083,140547243;166634,731236865;0;57606,8410831294
"235";"Canada";"COSENTYX PSA";2022-07-01;NA;NA;NA;NA;803339,471489407;245129,842524719;365958,397806151;130627,279999148;0;61623,9511593886
"236";"Canada";"COSENTYX PSA";2022-08-01;NA;NA;NA;NA;775059,141235402;240978,129649978;389119,935949476;85936,3751500313;0;59024,7004859165
"237";"Canada";"COSENTYX PSA";2022-09-01;NA;NA;NA;NA;914118,667382776;340532,863262727;397043,62005114;119774,500828124;0;56767,6832407859
"238";"Canada";"COSENTYX PSA";2022-10-01;NA;NA;NA;NA;825263,553153732;256624,388345858;436662,040559459;70353,1730890267;0;61623,9511593886
"239";"Canada";"COSENTYX PSA";2022-11-01;NA;NA;NA;NA;855316,798359838;252716,802368554;506756,1691511;39076,1435993977;0;56767,6832407859
"240";"Canada";"COSENTYX PSA";2022-12-01;NA;NA;NA;NA;660047,557523491;432041,279873578;183178,510033941;11077,0924609554;0;33750,6751550163
"241";"Canada";"COSENTYX PSO";2015-04-01;93765;89691,32;17100;89691,32;665800;250600;299700;0;0;115500
"242";"Canada";"COSENTYX PSO";2015-05-01;152985;146790,88;27900;146790,88;528500;253300;201800;0;0;73400
"243";"Canada";"COSENTYX PSO";2015-06-01;519820;396208,89;94800;396208,89;623200;228300;325000;0;0;69900
"244";"Canada";"COSENTYX PSO";2015-07-01;723800;535711,82;132000;535711,82;600800;287000;235100;0;0;78700
"245";"Canada";"COSENTYX PSO";2015-08-01;921200;585849,85;168000;585849,85;449700;199600;178800;0;0;71300
"246";"Canada";"COSENTYX PSO";2015-09-01;1131760;750567,33;206400;750567,33;569900;234100;255400;26600;0;53800
"247";"Canada";"COSENTYX PSO";2015-10-01;1357125;1054620,48;247500;1054620,48;682800;298800;320100;15900;0;48000
"248";"Canada";"COSENTYX PSO";2015-11-01;1725605;1041823,79;314700;1041823,79;806300;260700;483200;5100;0;57300,0000000001
"249";"Canada";"COSENTYX PSO";2015-12-01;1654870;893491,58;301800;893491,58;846000;305900;469400;0;0;70699,9999999999
"250";"Canada";"COSENTYX PSO";2016-01-01;1656515;1179039,82;302100;1179039,82;614700;322500;251800;0;0;40400
"251";"Canada";"COSENTYX PSO";2016-02-01;1881880;1250155,23;343200;1250155,23;629800;281800;301600;0;0;46400
"252";"Canada";"COSENTYX PSO";2016-03-01;2663255;1758465,99;485100;1758465,99;718600;443200;233800;0;0;41600
"253";"Canada";"COSENTYX PSO";2016-04-01;1893395;1036006,54;343800;1016006,4138;626300;249200;318200;0;0;58900
"254";"Canada";"COSENTYX PSO";2016-05-01;2725765;1351470,76;497100;1307455,4281;583200;221600;314600;0;0;47000
"255";"Canada";"COSENTYX PSO";2016-06-01;3847655;1782640,91;701100;1639669,7097;638900;262800;303600;11800;0;60700
"256";"Canada";"COSENTYX PSO";2016-07-01;3521945;1747573,55;642300;1607466,8308;652500;273700;327000;0;0;51800
"257";"Canada";"COSENTYX PSO";2016-08-01;3815577,5;1828792,25;695850;1777179,1065;662700;235600;359800;0;0;67300
"258";"Canada";"COSENTYX PSO";2016-09-01;3104115;1620681,73;565800;958479,8522;556300;238200;258800;0;0;59300
"259";"Canada";"COSENTYX PSO";2016-10-01;4226005;2044824,24000001;770700;1717852,3444;608900;206700;357500;0;0;44700
"260";"Canada";"COSENTYX PSO";2016-11-01;5820010;3001079,78000001;1061400;2106843,7408;716500;276600;378200;0;0;61699,9999999999
"261";"Canada";"COSENTYX PSO";2016-12-01;4087002,5;1933558,85;745350;1406679,06;580800;219000;313900;0;0;47900,0000000001
"262";"Canada";"COSENTYX PSO";2017-01-01;4926775;3024555,01000001;898500;2286324,8069;725300;313200;346600;0;0;65500
"263";"Canada";"COSENTYX PSO";2017-02-01;4611757,5;2422251,03;838950;1963432,6543;714000;267200;379700;0;0;67100
"264";"Canada";"COSENTYX PSO";2017-03-01;5855377,5;3172854,61000001;1066950;2350892,3516;697100;335500;302700;0;0;58900
"265";"Canada";"COSENTYX PSO";2017-04-01;5192442,5;2704730,39000001;945750;1905514,6328;730700;235200;418100;0;0;77400
"266";"Canada";"COSENTYX PSO";2017-05-01;6112820;2832634,69;1113300;1952748,1211;742900;284300;375800;0;0;82800
"267";"Canada";"COSENTYX PSO";2017-06-01;7502022,5;4210836,68000001;1366650;2911887,0234;814200;285600;462700;0;0;65900
"268";"Canada";"COSENTYX PSO";2017-07-01;6725582,5;3589877,81000001;1225650;2378652,8828;727100;210200;441300;0;0;75600
"269";"Canada";"COSENTYX PSO";2017-08-01;6629350;3543226,99000001;1207200;2124136,4063;2811400;251900;539500;1938100;0;81900
"270";"Canada";"COSENTYX PSO";2017-09-01;8305605;5207924,04000002;1513800;3589947,7578;929600;252600;596000;0;0;81000
"271";"Canada";"COSENTYX PSO";2017-10-01;6192602,5;3699380,34;1126950;1762181,1407;964200;276800;594300;0;0;93100
"272";"Canada";"COSENTYX PSO";2017-11-01;7283237,5;4437904,05;1327350;1060977,2813;765700;225700;425400,000000001;0;0;114600
"273";"Canada";"COSENTYX PSO";2017-12-01;7354795;4068885,66;1339650;2507929,4531;530300;232000;217400;0;0;80900,0000000001
"274";"Canada";"COSENTYX PSO";2018-01-01;8938107,5;4237548,89000001;1622100;2635963,355;828500;291700;427900;0;0;108900
"275";"Canada";"COSENTYX PSO";2018-02-01;7323540;3531713,12;1330200;2198336,1172;763600;238200;413100;0;0;112300
"276";"Canada";"COSENTYX PSO";2018-03-01;10799425;7879864,37000001;1960200;4904956,8438;716900;234500;373400;0;0;109000
"277";"Canada";"COSENTYX PSO";2018-04-01;7144235;4051416,12000001;1299750;2521555,8008;1151000;237000;812700;0;0;101300
"278";"Canada";"COSENTYX PSO";2018-05-01;9309055;4607860,41000001;1691100;5823726,3203;620000;258500;253000;0;0;108500
"279";"Canada";"COSENTYX PSO";2018-06-01;8489845;5382412,99;1544850;3451295,2383;870300;282000;464500;33100;0;90700
"280";"Canada";"COSENTYX PSO";2018-07-01;10253285;6112426,73;1858875;4268658,7812;657600;263300;315800;0;0;78500
"281";"Canada";"COSENTYX PSO";2018-08-01;10161987,5;5461090,93;1848450;3878768,0547;981900;253500;418200;218200;0;92000
"282";"Canada";"COSENTYX PSO";2018-09-01;8450365;4836938,72000001;1538250;3223960,8125;889200;288800;493400;0;0;107000
"283";"Canada";"COSENTYX PSO";2018-10-01;11267427,5;7323173,54;2051700;4680064,5469;929100;283900;427100;120500;0;97599,9999999999
"284";"Canada";"COSENTYX PSO";2018-11-01;11431105;6557115,98;2080650;2025385,125;7553300;290400;512299,999999999;6673000;0;77600,0000000001
"285";"Canada";"COSENTYX PSO";2018-12-01;9819827,5;5544542,71;1787250;3292860,8593;-1427800;256300;297200,000000001;-2071200;0;89899,9999999999
"286";"Canada";"COSENTYX PSO";2019-01-01;9689872,5;4801972,12;1762350;3138492;1121600;315900;418500;306900;0;80300
"287";"Canada";"COSENTYX PSO";2019-02-01;10951587,5;5701659,62000001;1993800;3462114,6406;1444300;277000;473000;617600;0;76700
"288";"Canada";"COSENTYX PSO";2019-03-01;10320730;5546916,02;1876125;3530116,7813;1238600;239600;550600;329400;0;119000
"289";"Canada";"COSENTYX PSO";2019-04-01;12210179,66;6043788,83;2202600;3329650;1457900;223500;490400;658500;0;85500
"290";"Canada";"COSENTYX PSO";2019-05-01;NA;NA;NA;NA;1284437,891;271869,741;527560;400158,217;0;84849,933
"291";"Canada";"COSENTYX PSO";2019-06-01;NA;NA;NA;NA;1331961,262;292901,418;516860;446215,27;0;75984,574
"292";"Canada";"COSENTYX PSO";2019-07-01;NA;NA;NA;NA;1220051,667;246865,629;416810;475528,883;0;80847,155
"293";"Canada";"COSENTYX PSO";2019-08-01;NA;NA;NA;NA;1168554,967;240903,88;470260;379811,574;0;77579,513
"294";"Canada";"COSENTYX PSO";2019-09-01;NA;NA;NA;NA;1190997,777;347057,778;292810;476547,227;0;74582,772
"295";"Canada";"COSENTYX PSO";2019-10-01;NA;NA;NA;NA;1131692,552;255841,946;280460;514543,451;0;80847,155
"296";"Canada";"COSENTYX PSO";2019-11-01;NA;NA;NA;NA;982742,338;253306,035;244710;410143,531;0;74582,772
"297";"Canada";"COSENTYX PSO";2019-12-01;NA;NA;NA;NA;1340161,227;476314,502;100370;725394,996;0;38081,729
"298";"Canada";"COSENTYX PSO";2020-01-01;NA;NA;NA;NA;1159407,86358341;326403,628804418;495357,257874143;241795,2422223;0;95851,7346825524
"299";"Canada";"COSENTYX PSO";2020-02-01;NA;NA;NA;NA;1424215,24368089;286210,209492953;559866,148087144;486584,36492829;0;91554,5211725002
"300";"Canada";"COSENTYX PSO";2020-03-01;NA;NA;NA;NA;1300852,9495722;247566,664962136;651717,338555563;259522,166138891;0;142046,779915613
"301";"Canada";"COSENTYX PSO";2020-04-01;NA;NA;NA;NA;1507793,24190874;263365,005630212;765832,973517681;382048,464536075;0;96546,7982247695
"302";"Canada";"COSENTYX PSO";2020-05-01;NA;NA;NA;NA;1321908,24994656;280909,370131426;624446,057261847;315269,967438119;0;101282,855115172
"303";"Canada";"COSENTYX PSO";2020-06-01;NA;NA;NA;NA;1356678,52324718;302640,347316112;611781,009091588;351556,628520492;0;90700,5383189884
"304";"Canada";"COSENTYX PSO";2020-07-01;NA;NA;NA;NA;1219587,37089689;255073,875063898;493356,890452859;374651,74795922;0;96504,8574209114
"305";"Canada";"COSENTYX PSO";2020-08-01;NA;NA;NA;NA;1197380,81188338;248913,898781463;556622,948836068;299239,594441717;0;92604,3698241298
"306";"Canada";"COSENTYX PSO";2020-09-01;NA;NA;NA;NA;1169663,08051398;358597,398366566;346584,369601261;375454,063808505;0;89027,24873765
"307";"Canada";"COSENTYX PSO";2020-10-01;NA;NA;NA;NA;1098209,70437025;264348,653291498;331966,299984187;405389,89367365;0;96504,8574209114
"308";"Canada";"COSENTYX PSO";2020-11-01;NA;NA;NA;NA;963543,537392149;261728,423621586;289650,835303182;323137,029729731;0;89027,24873765
"309";"Canada";"COSENTYX PSO";2020-12-01;NA;NA;NA;NA;1227923,89400437;492151,889537732;118802,886434475;571512,084603011;0;45457,0334291514
"310";"Canada";"COSENTYX PSO";2021-01-01;NA;NA;NA;NA;1186294,51453092;333994,921531879;512119,559853916;241795,2422223;0;98384,7909228265
"311";"Canada";"COSENTYX PSO";2021-02-01;NA;NA;NA;NA;1452236,44370908;292866,708655684;578811,354386864;486584,36492829;0;93974,0157382415
"312";"Canada";"COSENTYX PSO";2021-03-01;NA;NA;NA;NA;1332417,88706105;253324,416584483;673770,680180565;259522,166138891;0;145800,624157115
"313";"Canada";"COSENTYX PSO";2021-04-01;NA;NA;NA;NA;1542384,72541669;269490,185240597;791747,852858023;382048,464536075;0;99098,2227819951
"314";"Canada";"COSENTYX PSO";2021-05-01;NA;NA;NA;NA;1352248,56276457;287442,585666943;645576,57107893;315269,967438119;0;103959,438580583
"315";"Canada";"COSENTYX PSO";2021-06-01;NA;NA;NA;NA;1386816,0144719;309678,968412429;632482,952702736;351556,628520492;0;93097,4648362396
"316";"Canada";"COSENTYX PSO";2021-07-01;NA;NA;NA;NA;1244764,64866028;261006,224712798;510051,502372069;374651,74795922;0;99055,1736161936
"317";"Canada";"COSENTYX PSO";2021-08-01;NA;NA;NA;NA;1224452,59564072;254702,983530628;575458,409120437;299239,594441717;0;95051,6085479415
"318";"Canada";"COSENTYX PSO";2021-09-01;NA;NA;NA;NA;1192083,82664946;366937,43377695;358312,373526464;375454,063808505;0;91379,9555375447
"319";"Canada";"COSENTYX PSO";2021-10-01;NA;NA;NA;NA;1118141,42303216;270496,709967817;343199,645774503;405389,89367365;0;99055,1736161936
"320";"Canada";"COSENTYX PSO";2021-11-01;NA;NA;NA;NA;981784,801858275;267815,540624807;299452,275966193;323137,029729731;0;91379,9555375447
"321";"Canada";"COSENTYX PSO";2021-12-01;NA;NA;NA;NA;1244591,49020488;503598,052294986;122823,035179301;571512,084603011;0;46658,3181275808
"322";"Canada";"COSENTYX PSO";2022-01-01;NA;NA;NA;NA;1186294,51453092;333994,921531879;512119,559853916;241795,2422223;0;98384,7909228265
"323";"Canada";"COSENTYX PSO";2022-02-01;NA;NA;NA;NA;1452236,44370908;292866,708655684;578811,354386864;486584,36492829;0;93974,0157382415
"324";"Canada";"COSENTYX PSO";2022-03-01;NA;NA;NA;NA;1332417,88706105;253324,416584483;673770,680180565;259522,166138891;0;145800,624157115
"325";"Canada";"COSENTYX PSO";2022-04-01;NA;NA;NA;NA;1542384,72541669;269490,185240597;791747,852858023;382048,464536075;0;99098,2227819951
"326";"Canada";"COSENTYX PSO";2022-05-01;NA;NA;NA;NA;1352248,56276457;287442,585666943;645576,57107893;315269,967438119;0;103959,438580583
"327";"Canada";"COSENTYX PSO";2022-06-01;NA;NA;NA;NA;1386816,0144719;309678,968412429;632482,952702736;351556,628520492;0;93097,4648362396
"328";"Canada";"COSENTYX PSO";2022-07-01;NA;NA;NA;NA;1244764,64866028;261006,224712798;510051,502372069;374651,74795922;0;99055,1736161936
"329";"Canada";"COSENTYX PSO";2022-08-01;NA;NA;NA;NA;1224452,59564072;254702,983530628;575458,409120437;299239,594441717;0;95051,6085479415
"330";"Canada";"COSENTYX PSO";2022-09-01;NA;NA;NA;NA;1192083,82664946;366937,43377695;358312,373526464;375454,063808505;0;91379,9555375447
"331";"Canada";"COSENTYX PSO";2022-10-01;NA;NA;NA;NA;1118141,42303216;270496,709967817;343199,645774503;405389,89367365;0;99055,1736161936
"332";"Canada";"COSENTYX PSO";2022-11-01;NA;NA;NA;NA;981784,801858275;267815,540624807;299452,275966193;323137,029729731;0;91379,9555375447
"333";"Canada";"COSENTYX PSO";2022-12-01;NA;NA;NA;NA;1244591,49020488;503598,052294986;122823,035179301;571512,084603011;0;46658,3181275808
"334";"Canada";"ENTRESTO";2015-11-01;121849,2;119721,18;2973000;119721,18;1526900;469300;853900;99700;0;104000
"335";"Canada";"ENTRESTO";2015-12-01;20634;19301,67;762000;19301,67;1064300;578700;403900;0;0;81699,9999999999
"336";"Canada";"ENTRESTO";2016-01-01;284206,2;143814,71;7138500;143794,71;1790100;1198000;321600;181500;0;89000
"337";"Canada";"ENTRESTO";2016-02-01;340461;206313,53;8142000;206313,53;865900;505600;236300;0;0;124000
"338";"Canada";"ENTRESTO";2016-03-01;451015,8;117703,17;11890500;117703,17;563900;396000;48700;0;0;119200
"339";"Canada";"ENTRESTO";2016-04-01;576666;181887,47;16368000;181887,47;1055700;486700;261700;174400;0;132900
"340";"Canada";"ENTRESTO";2016-05-01;844908;325166,74;23274000;325166,74;706300;441500;161100;0;0;103700
"341";"Canada";"ENTRESTO";2016-06-01;840238,2;233108,48;24034500;233108,48;842700;501900;200000;0;0;140800
"342";"Canada";"ENTRESTO";2016-07-01;1001509,2;214707,57;29317500;214707,57;1027300;506200;415400;0;0;105700
"343";"Canada";"ENTRESTO";2016-08-01;968494,8;299068,11;28935000;299068,11;1911200;931900;767400;98200;0;113700
"344";"Canada";"ENTRESTO";2016-09-01;1208718;212338,08;37194000;212338,08;1056100;979599,999999999;-53799,9999999997;0;0;130300
"345";"Canada";"ENTRESTO";2016-10-01;1267362;252047,39;39102000;252047,39;1331400;855300;348500;41100;0;86500
"346";"Canada";"ENTRESTO";2016-11-01;1636276,2;274128,29;49495500;274128,29;1545800;1110800;322200;0;0;112800
"347";"Canada";"ENTRESTO";2016-12-01;1562754;426026,75;47961000;426026,75;1455600;855100;423300;75200;0;102000
"348";"Canada";"ENTRESTO";2017-01-01;1804823,4;149600,99;55588500;149600,99;2000900;1384900;273800;230500;0;111700
"349";"Canada";"ENTRESTO";2017-02-01;1780279,8;315184,07;56533500;315184,0762;1700100;1179400;410000;0;0;110700
"350";"Canada";"ENTRESTO";2017-03-01;2103364,8;498489,63;66840000;498489,6269;1557400;1090600;340000;0;0;126800
"351";"Canada";"ENTRESTO";2017-04-01;2266156,2;547248,36;74359500;547248,3751;1548900;1105100;190400;120900;0;132500
"352";"Canada";"ENTRESTO";2017-05-01;2507031;754242,529999999;79600500;754242,5567;1886200;1272300;458200;0;0;155700
"353";"Canada";"ENTRESTO";2017-06-01;2787653,4;1643538,3;87961500;1643538,2813;1918300;1304800;511700;0;0;101800
"354";"Canada";"ENTRESTO";2017-07-01;2788413,6;1254429,83;91822500;1254429,8359;1647300;998400;348300;170000;0;130600
"355";"Canada";"ENTRESTO";2017-08-01;2942408,4;1524737;95754000;1524716,9922;1209800;1117300;-35500;0;0;128000
"356";"Canada";"ENTRESTO";2017-09-01;2992581,6;1537387,42;97488000;1537387,4375;1949800;1217700;653700;0;0;78400,0000000001
"357";"Canada";"ENTRESTO";2017-10-01;3270597,6;2026587,34;108830250;2026587,3594;1631600;1251600;181700;86900;0;111400
"358";"Canada";"ENTRESTO";2017-11-01;4164158,4;2648347,37;137176500;2648327,3438;1809800;1164700;401700;0;0;243400
"359";"Canada";"ENTRESTO";2017-12-01;3070339,2;2149971,67;102130500;2149971,7188;1551900;1068600;366300;0;0;117000
"360";"Canada";"ENTRESTO";2018-01-01;3435995,4;2178152,94;116235000;2178152,9063;2528000;1437400;810100;144500;0;136000
"361";"Canada";"ENTRESTO";2018-02-01;3234108;1996384,01;110385000;1996383,9844;1632100;1192400;304900;0;0;134800
"362";"Canada";"ENTRESTO";2018-03-01;3754845;2515578,23;126791625;2515578,2969;1950200;1478400;186700;82200;0;202900
"363";"Canada";"ENTRESTO";2018-04-01;3436104;2167525,19;114673125;2167525,1719;2316800;1497400;659000;0;0;160400
"364";"Canada";"ENTRESTO";2018-05-01;5054678,4;3989658,72;170831250;3989658,75;1610200;742900;689700;0;0;177600
"365";"Canada";"ENTRESTO";2018-06-01;4035684,6;2531200,63;131063250;2531200,5938;2221800;1478500;295600;316500;0;131200
"366";"Canada";"ENTRESTO";2018-07-01;4486700,4;2988657,81;151630500;2988657,8438;1565500;1078000;278900;86900;0;121700
"367";"Canada";"ENTRESTO";2018-08-01;4583788,8;3430038,07;154176375;3430038,125;1521100;1111000;295400;0;0;114700
"368";"Canada";"ENTRESTO";2018-09-01;3974760;2440190,77;136124250;2440190,7656;1868500;1316100;411100;0;0;141300
"369";"Canada";"ENTRESTO";2018-10-01;5353219,8;3886508,9;181254750;3886508,875;2215100;1307900;760400;0;0;146800
"370";"Canada";"ENTRESTO";2018-11-01;6193675,2;4636709,21;205496250;4636709,125;3192900;1165000;515500;1365400;0;147000
"371";"Canada";"ENTRESTO";2018-12-01;5225723,4;3692265,24;180675375;3692265,1875;1808800;1151800;396400;97199,9999999998;0;163400
"372";"Canada";"ENTRESTO";2019-01-01;4293501;2645146,07;142555500;2645146,0625;2108500;1572500;290900;105900;0;139200
"373";"Canada";"ENTRESTO";2019-02-01;4834003,2;3061625,96;165451125;3061626;2183000;1470600;300500;272500;0;139400
"374";"Canada";"ENTRESTO";2019-03-01;5463557,4;3847357,41;183620250;3847357,5;1983200;1214600;467900;113300;0;187400
"375";"Canada";"ENTRESTO";2019-04-01;6281516,34;4295547;209156250;4295547;2053700;1131500;385800;388100;0;148300
"376";"Canada";"ENTRESTO";2019-05-01;NA;NA;NA;NA;2230571,198;1363347,85;607000;102524,862;0;157698,486
"377";"Canada";"ENTRESTO";2019-06-01;NA;NA;NA;NA;2259376,728;1283237,78;733500;102524,862;0;140114,086
"378";"Canada";"ENTRESTO";2019-07-01;NA;NA;NA;NA;2088661,334;1168687,896;430500;331774,952;0;157698,486
"379";"Canada";"ENTRESTO";2019-08-01;NA;NA;NA;NA;1781062,939;1123159,78;403500;102524,862;0;151878,297
"380";"Canada";"ENTRESTO";2019-09-01;NA;NA;NA;NA;2119529,616;1331737,146;536500;102524,862;0;148767,608
